BlockId,Label
blk_-5824119773604657812,Normal
blk_1144633102530531170,Normal
blk_946630416498354603,Normal
blk_5344118796473744386,Normal
blk_-3922994640824746940,Normal
blk_-2102143846520157402,Normal
blk_-6026376533252731589,Normal
blk_-5832398939494779778,Normal
blk_-2190210906526916834,Normal
blk_3093127367153705019,Anomaly
blk_7595763088129517708,Normal
blk_-1187840469219859631,Normal
blk_-8810817302231021189,Normal
blk_-6530960515863328774,Normal
blk_1017570728263515592,Normal
blk_-4745037934320897307,Normal
blk_-785537735292098842,Normal
blk_-2477141112774378706,Normal
blk_3017908024271330556,Normal
blk_-5915068625892126496,Normal
blk_-8844148066965561203,Normal
blk_8094502026104300628,Normal
blk_3710798710102649675,Normal
blk_-4291117831125838295,Normal
blk_3978172721377843046,Normal
blk_552221420268760514,Normal
blk_7985524981839863080,Anomaly
blk_-6896601099409220599,Normal
blk_7604683085433170185,Anomaly
blk_1861618005594038040,Normal
blk_-3855300231995485387,Normal
blk_4479034282221691265,Anomaly
blk_3610735136856166450,Normal
blk_-5941433100582606774,Normal
blk_-1755211434991893058,Normal
blk_3396452398155135217,Normal
blk_6351437309877084507,Normal
blk_-1347806472883544245,Normal
blk_268921466088002153,Normal
blk_3830697092527285549,Normal
blk_666226369184845779,Normal
blk_2299327360406878240,Anomaly
blk_4229018881350702018,Normal
blk_-4525106451631148227,Normal
blk_-3429626933012764517,Normal
blk_6385050489168251027,Normal
blk_-3504772947394982919,Normal
blk_5341147338373487456,Normal
blk_-1827360895626743580,Normal
blk_8229641838964044653,Normal
blk_-4714567228205373146,Normal
blk_3177215120399888381,Normal
blk_-7058795786558151209,Normal
blk_7540624223679587518,Normal
blk_1748624521682500867,Normal
blk_6317497130391960860,Normal
blk_7385666194491345346,Normal
blk_-1306212580138616103,Normal
blk_2633072144245713422,Normal
blk_-4417221323334750771,Normal
blk_457626051374303579,Normal
blk_8407665648768591768,Normal
blk_7814319207504371345,Normal
blk_7788147149105888233,Normal
blk_-4636159087827707811,Anomaly
blk_-749943446931802967,Normal
blk_-190562753580009967,Normal
blk_7569696952249344008,Normal
blk_7021972623387558057,Normal
blk_5362004763919686020,Normal
blk_-4778530977084397519,Normal
blk_-6889465859030157711,Normal
blk_-4135271423463166693,Normal
blk_-9008303237634824791,Normal
blk_-7512882922768845780,Normal
blk_-5484140636019222892,Normal
blk_5085937246279893054,Normal
blk_-190538771749466974,Normal
blk_-6213873729223213221,Normal
blk_347358954730470267,Normal
blk_-8568238799136156069,Normal
blk_8591542202077771197,Anomaly
blk_4257748394530943920,Normal
blk_4707584427209347007,Normal
blk_-2150443612646972515,Normal
blk_3774090704371676253,Normal
blk_3490915398683954560,Normal
blk_7415167931087803483,Normal
blk_8534237707549154279,Anomaly
blk_8968880816492297239,Normal
blk_699498589875016475,Normal
blk_-402923369251941703,Normal
blk_4737896984579346958,Normal
blk_7217614889013313498,Normal
blk_-7802752206828748531,Normal
blk_3349356462940822389,Normal
blk_-560285470174966209,Normal
blk_-1584242180449089941,Normal
blk_-4351188904554263838,Normal
blk_1755611597604576316,Normal
blk_-4406422365800024910,Normal
blk_-4986035398712466779,Normal
blk_1351054831790635703,Normal
blk_-1560850019804422298,Normal
blk_9125365570068442212,Normal
blk_-7412653491032983722,Normal
blk_-2604143692961667060,Normal
blk_1803228259687269468,Normal
blk_-8155237096502090092,Normal
blk_-8569471437543731924,Normal
blk_-2258173233800732188,Normal
blk_-1896576695098440656,Normal
blk_-4425116297166526474,Normal
blk_2970373600052721740,Normal
blk_6566392350384288298,Normal
blk_5185593359299009822,Normal
blk_7785509495042456296,Normal
blk_4303627402609067473,Normal
blk_1438027581498050388,Normal
blk_4442338230034234689,Normal
blk_-4029295427425860743,Normal
blk_-604628085154062591,Normal
blk_8114670643662631981,Normal
blk_1206297444059407272,Normal
blk_4752250141669900991,Normal
blk_-8300434430586159433,Normal
blk_2486178942380652748,Anomaly
blk_2711085702119182187,Normal
blk_-5129881466531252767,Normal
blk_8722226089064511820,Normal
blk_-6967350993390301921,Normal
blk_8708515847259434656,Normal
blk_-4035747593787715753,Normal
blk_7050601904536134027,Normal
blk_-4182543952784946809,Normal
blk_1861371897328937194,Normal
blk_-6949403692315864808,Normal
blk_-2650739429477951096,Normal
blk_8227460729600369766,Normal
blk_-3409916772924686883,Normal
blk_-8637907575308655119,Normal
blk_-1786713632176961281,Normal
blk_-4844882844844688070,Normal
blk_-1270689055289814121,Normal
blk_7667610007772030447,Normal
blk_6636711801972346068,Normal
blk_5441628397630768595,Normal
blk_8836870586727352384,Normal
blk_-1420295712741911604,Normal
blk_6881023549654865807,Normal
blk_-792153114497412871,Normal
blk_-4747915836524582961,Normal
blk_-6670958622368987959,Normal
blk_-1547507766134447561,Normal
blk_-7022453396105738495,Normal
blk_-6469045872540600864,Normal
blk_-5358660718447587585,Normal
blk_4766071777347780487,Normal
blk_-7544674224974361757,Normal
blk_4290408627270310959,Normal
blk_-3327927740277102206,Normal
blk_5156246201555231847,Normal
blk_-6921855556554428727,Normal
blk_4540070126070345422,Normal
blk_-3311001764160777552,Normal
blk_5929032140236122817,Normal
blk_6950575114473625182,Normal
blk_7694933495217455268,Normal
blk_4480148060113358974,Normal
blk_2434082132310920075,Normal
blk_2804037669331396910,Normal
blk_-7248923199470866308,Normal
blk_-8714974597146948066,Normal
blk_-8657207725449757033,Normal
blk_-6918464428750225591,Normal
blk_-4604588889808671352,Normal
blk_-7203785233557014518,Normal
blk_7042587386141482587,Normal
blk_2260951650281114261,Normal
blk_6244124156840726054,Normal
blk_1847751055431572519,Normal
blk_291249785923698087,Normal
blk_5562070031640540989,Normal
blk_8748449084036639680,Normal
blk_8752080262068586661,Normal
blk_-9190577245403683645,Normal
blk_2203372990219584336,Normal
blk_5700648083503165548,Normal
blk_-8130710544361996953,Normal
blk_-2115722715941358272,Normal
blk_-1813727135930452167,Normal
blk_274252151018950480,Normal
blk_6090670989626527671,Normal
blk_-1730618134326808759,Normal
blk_4361240847831992854,Normal
blk_-3434892039276033537,Normal
blk_-2911018080547834367,Normal
blk_7462751353974435754,Normal
blk_6728503176963410390,Normal
blk_-8230449739530429358,Normal
blk_2588526326123272649,Normal
blk_6644683928676710498,Normal
blk_7434594527658857386,Normal
blk_-4894414628453190135,Normal
blk_8241532395156119733,Normal
blk_7824672569069983415,Normal
blk_-1947488426534296490,Normal
blk_894914525599368363,Normal
blk_4492755746938670310,Normal
blk_-5962885040407980312,Normal
blk_7194600267425527658,Normal
blk_-2573136745777240808,Normal
blk_-5563829489863354387,Normal
blk_-6313868889309442755,Normal
blk_876713105020219881,Normal
blk_1992906512538809273,Normal
blk_-5428745678867480785,Normal
blk_-1736272207681412479,Normal
blk_-2794533871450434534,Normal
blk_94532469781036695,Normal
blk_7174484969998621544,Normal
blk_6672820659127373375,Normal
blk_6797167627343588050,Normal
blk_1699874983720936447,Normal
blk_-8817637683284184310,Normal
blk_-8011247933957438385,Normal
blk_-4119196405500765810,Normal
blk_4917461147254412517,Normal
blk_8711516546600515541,Normal
blk_5589437616607043099,Normal
blk_6692805812095716223,Normal
blk_3763728533434719668,Normal
blk_1142469366191058578,Normal
blk_-4643564465080866653,Normal
blk_6450591351105077990,Normal
blk_-6276507251553936328,Normal
blk_-5355468392029027183,Normal
blk_6416937654158892387,Normal
blk_-8483717101584470460,Normal
blk_-7010613404879555409,Normal
blk_-4333692910204096403,Normal
blk_2721250227577520977,Normal
blk_5914116153840408718,Normal
blk_-347456684437285495,Normal
blk_-6454309482118592005,Normal
blk_8027554778714630524,Normal
blk_-3421274606957652883,Normal
blk_-8199943118522925485,Normal
blk_293368386755536200,Normal
blk_-5121199652143580206,Normal
blk_-2163204846856240368,Normal
blk_8012935044699341718,Normal
blk_-846692099590749104,Normal
blk_-6937577815924984335,Normal
blk_-6540570455779562965,Normal
blk_-3235241987235866077,Normal
blk_-2689287637588733053,Normal
blk_8373686693407287374,Normal
blk_-3053622257909833673,Normal
blk_8398415844175670399,Normal
blk_-6666757977935627854,Normal
blk_-5971010773353807177,Normal
blk_-8574115760496854397,Normal
blk_157880035558774510,Normal
blk_-2725298317201749678,Normal
blk_1390945556695501285,Normal
blk_525877847570074806,Normal
blk_-8188730556182299562,Anomaly
blk_1389388510543546869,Normal
blk_4487861221753299723,Normal
blk_-3354931950447396432,Normal
blk_6500160268110250004,Normal
blk_-8724623982765517585,Normal
blk_8156675018981227536,Normal
blk_5387672874091038371,Normal
blk_2064273001844072423,Normal
blk_2003467785092108464,Normal
blk_-252828676911189829,Normal
blk_-3681672541792013824,Normal
blk_1649891874616294873,Normal
blk_-2050259894926711218,Normal
blk_4947679901591323250,Normal
blk_2895341099401957222,Normal
blk_8654029530801577824,Normal
blk_7434291170589603247,Normal
blk_-7848863444115954042,Normal
blk_-1921961527007225482,Normal
blk_8432511667842351546,Normal
blk_4806976543731996751,Normal
blk_7498741417206238255,Normal
blk_1683273649790056108,Normal
blk_7565480885848336489,Normal
blk_4479482474608161111,Normal
blk_7854675116127579516,Normal
blk_1907193123990348590,Anomaly
blk_-1129166233852061668,Normal
blk_1968368452697134719,Normal
blk_-3214701566886479003,Normal
blk_3780802375455020982,Normal
blk_4791424661982553998,Normal
blk_-1738283557460552416,Normal
blk_-5039704551927839220,Normal
blk_250120624264437068,Normal
blk_-2466099400690176692,Normal
blk_-5739967455971123831,Normal
blk_-1912032236474928481,Normal
blk_-635695292241008211,Normal
blk_-3389177378870739273,Normal
blk_4778480235039688869,Normal
blk_-7551585676360109400,Normal
blk_4169644741804195812,Normal
blk_-142836961604175725,Normal
blk_4326087434739051889,Normal
blk_9207910635144706913,Normal
blk_2530388316556124019,Normal
blk_1178625447686896520,Normal
blk_3927532125987351551,Normal
blk_-4584260656075541553,Anomaly
blk_-6683979881066583954,Normal
blk_1335153844785062057,Normal
blk_4296336748908023245,Normal
blk_7147312478337538259,Normal
blk_3065541883243275020,Normal
blk_3108396770070519969,Normal
blk_-5111066128434112385,Normal
blk_-3636878232442097475,Normal
blk_-6231707776135892065,Normal
blk_-4430268671514597634,Normal
blk_-5650284071008393242,Normal
blk_67014228475459142,Normal
blk_-8615991803757223008,Normal
blk_-3890620184238304904,Normal
blk_-5497312804970457023,Normal
blk_6712360554908994262,Normal
blk_8607755518709969388,Normal
blk_-3367377714940686253,Normal
blk_-7766155068899289302,Normal
blk_-4833308381740960263,Normal
blk_-314107610177489077,Normal
blk_3805652727001603755,Normal
blk_-457852181613328617,Normal
blk_6768350217529688359,Normal
blk_-8744931613588169804,Normal
blk_-6734081660378278398,Normal
blk_-3341199748243896329,Normal
blk_6237625186476542494,Normal
blk_6751650751122778073,Normal
blk_373935156532053914,Normal
blk_900425335137230189,Normal
blk_-2237887502711291771,Normal
blk_-6632242184303673957,Normal
blk_4577053978146015267,Normal
blk_-2225888622985681791,Normal
blk_1331599298889698224,Normal
blk_7671739294979145497,Normal
blk_1036374242237523069,Normal
blk_4730022496313134793,Normal
blk_4420336081055191717,Normal
blk_-1074070294958211790,Normal
blk_-9156203759104850182,Normal
blk_-8753409481498952821,Normal
blk_4648733430518750846,Normal
blk_472586270769658679,Normal
blk_-3499713240165208085,Normal
blk_-4448007328834054245,Normal
blk_-7797984967924990744,Normal
blk_3988537391171215624,Normal
blk_-1766898098553984260,Normal
blk_-6171624997176264816,Normal
blk_-4395406062207306247,Normal
blk_5008841923475416824,Normal
blk_8991236866820352815,Normal
blk_8795343275607454351,Normal
blk_7253848346705871201,Normal
blk_-7290873515824083883,Normal
blk_-9034620301096426303,Normal
blk_-678322458019836309,Normal
blk_4111139343027489833,Normal
blk_-85102242441687203,Normal
blk_3280849950453967951,Normal
blk_946975666003437596,Normal
blk_6654201803861394546,Normal
blk_-2397977095781640646,Normal
blk_1443543431191598877,Normal
blk_-8105438037470470143,Normal
blk_-4424319119122637536,Normal
blk_-6839690892103510231,Normal
blk_8887442744230607529,Normal
blk_1011567211286536337,Normal
blk_5654873935527700795,Normal
blk_8687300722271711987,Anomaly
blk_350182391184662474,Normal
blk_-4009570614766511690,Normal
blk_8683351316119837560,Normal
blk_3050920587428079149,Normal
blk_2930578659237420617,Normal
blk_-9010102489541894962,Normal
blk_8074191249935269840,Anomaly
blk_-2938067517944706485,Normal
blk_-4169968335954980662,Normal
blk_3685478162715799189,Normal
blk_-5532418151426446568,Normal
blk_5097552313043507230,Normal
blk_1685834445851308163,Normal
blk_-1735128862116664313,Normal
blk_-5917352777938505821,Normal
blk_8438877587908664763,Anomaly
blk_3255061425020386650,Normal
blk_5016697470002843045,Normal
blk_-4493330935532162531,Normal
blk_-8552415607681841770,Normal
blk_-1541170030404358988,Normal
blk_6251516767993920889,Normal
blk_8045710978210256939,Normal
blk_-3097130366485901325,Normal
blk_8386155670234862721,Anomaly
blk_-3409167737062586221,Normal
blk_8055732282536177581,Normal
blk_-681546169624787596,Normal
blk_3680859995890890162,Normal
blk_-1517205848352157774,Normal
blk_2298072726739764001,Normal
blk_188945537915310061,Normal
blk_1168457617329507345,Normal
blk_-687023828517293327,Normal
blk_4754258681008999706,Normal
blk_180998549762056627,Normal
blk_-7654560734491838127,Normal
blk_-8028130285234165028,Normal
blk_-317025452561632428,Normal
blk_-7833477571358343425,Normal
blk_6115271592090178946,Normal
blk_4949376579746329500,Normal
blk_-6244792945610404831,Normal
blk_-8341213535234725743,Normal
blk_-2252864954347275674,Normal
blk_2724193099115050673,Normal
blk_7433651541391539876,Normal
blk_966206717171567607,Normal
blk_213108939866971275,Normal
blk_-7726701663728257194,Normal
blk_-6106585320796831523,Normal
blk_-4114858251160676022,Normal
blk_-7466748691800324357,Normal
blk_-4857218977907956225,Normal
blk_-2836535200662913264,Normal
blk_-968946310297135118,Normal
blk_-3428219600444290373,Normal
blk_-1272385028660685565,Normal
blk_-5464192463790039835,Normal
blk_-3473184801432409140,Normal
blk_-8284328754653595860,Normal
blk_4170007757744061930,Normal
blk_3447262222500659926,Normal
blk_-1637388960266734986,Normal
blk_-3712412093784273898,Normal
blk_3219542368658048183,Normal
blk_-1197424446715360604,Normal
blk_7410280219315853030,Normal
blk_4283203547498819183,Normal
blk_2618143334157367599,Normal
blk_-1170163599274267781,Normal
blk_3193278412205405580,Normal
blk_-7892363843336794108,Normal
blk_-3629339380441712772,Normal
blk_-2971105333323897616,Normal
blk_-925791580070487800,Normal
blk_2779584878471151702,Normal
blk_7740200731746624935,Normal
blk_4357311876467533525,Normal
blk_-5371203087238916149,Normal
blk_3017821447643162452,Normal
blk_8465336617830732846,Normal
blk_-8047483856624189780,Normal
blk_1729709289929511944,Normal
blk_-6926658505411555831,Normal
blk_4513750884578915537,Normal
blk_3896692014033202014,Normal
blk_2752638602026311752,Normal
blk_2401760031778138677,Normal
blk_1712592270258860644,Normal
blk_-5033665355123300521,Normal
blk_-196908847985962980,Normal
blk_-4000271277927010782,Anomaly
blk_308046410772494923,Normal
blk_-6019171553687035760,Normal
blk_2469053448449125733,Normal
blk_2625175842464583467,Normal
blk_-4876133515319297207,Normal
blk_2854751391165080740,Normal
blk_3891879128828301357,Normal
blk_-4669906161750793112,Normal
blk_-6675500631553054391,Normal
blk_2429444352985791917,Normal
blk_-3717892754000707167,Normal
blk_-7176590574028789133,Normal
blk_7373552687636226736,Normal
blk_-6687372100238424654,Normal
blk_4563954958611701366,Normal
blk_-8123976851136829138,Normal
blk_-6507123682856033222,Normal
blk_-2605958247816735263,Normal
blk_5689425793342006078,Normal
blk_5245800088125460403,Normal
blk_-2782646528118632821,Normal
blk_-8138930718194985689,Normal
blk_7571085821022831106,Normal
blk_-8425431613029333918,Normal
blk_-6993602426596288166,Normal
blk_-5127815505824413306,Normal
blk_1423185768830819826,Normal
blk_-5455079000284219402,Normal
blk_-10492715213662893,Normal
blk_4482089526504922100,Normal
blk_3784139118823984554,Normal
blk_-4050677953738902509,Normal
blk_-1188694941716637617,Normal
blk_7109616217776985607,Normal
blk_-333187793731426993,Normal
blk_5855292082925966480,Normal
blk_2906406871357051099,Normal
blk_-8882186965412287512,Normal
blk_4385079400972582700,Normal
blk_-1786222049540472253,Normal
blk_-172205507113742244,Normal
blk_2417363731073344373,Anomaly
blk_-916847834832214865,Normal
blk_-1881501677772939581,Normal
blk_4745289058577390582,Normal
blk_4994441152033543327,Normal
blk_8496181493712107497,Normal
blk_-4674986792407494883,Normal
blk_-4834197854718577551,Normal
blk_780270035248450783,Normal
blk_4366103168920518469,Normal
blk_-6865266276462685891,Normal
blk_416581575558067936,Normal
blk_-5320291605372638355,Normal
blk_1540434117883234974,Normal
blk_-6005183769005803760,Normal
blk_3680536480410303457,Normal
blk_-6241220582305795548,Anomaly
blk_-5101159660350928278,Normal
blk_-7742452403968855348,Normal
blk_6637431377796232760,Normal
blk_4502559832292031529,Normal
blk_-5550589359153714973,Normal
blk_-4154983387144245959,Normal
blk_435563557570496061,Normal
blk_6546587795487380505,Normal
blk_-2213320791823708243,Normal
blk_-6342557315775856444,Normal
blk_801785394486806968,Normal
blk_7516184251318786624,Normal
blk_-3391407877943673424,Normal
blk_8412479173024442287,Normal
blk_6771656606041944057,Normal
blk_1390956406910196414,Normal
blk_6587202964666960885,Normal
blk_7646821725583717671,Normal
blk_-8373451839576259312,Normal
blk_438554079629684554,Normal
blk_-3857000895945169290,Normal
blk_6749036550214050362,Normal
blk_-4739682783140775119,Normal
blk_-6995305189938043798,Normal
blk_3229790939724513501,Normal
blk_-187450408457983598,Normal
blk_-4266978700563963157,Normal
blk_-3165543383839644510,Normal
blk_-7778332345239390623,Normal
blk_8032319793865058657,Anomaly
blk_4481784272145560255,Normal
blk_-7437315845082600832,Normal
blk_6420504805640415011,Normal
blk_-5999935816289080318,Normal
blk_-8375094519460831652,Normal
blk_-6405011184774688885,Normal
blk_-3027491275790695014,Normal
blk_8776939050353575588,Normal
blk_-3447317557630248579,Normal
blk_8856175395332519609,Normal
blk_8907818302345548788,Normal
blk_9058482164096199579,Normal
blk_-7602149464936034228,Normal
blk_5132580756512841629,Normal
blk_-7621888668003874092,Normal
blk_-5488878959342268152,Normal
blk_7327735725071997944,Normal
blk_5761183754006128452,Normal
blk_1367461356106595116,Normal
blk_7021404409081601693,Normal
blk_3448214353168193337,Normal
blk_-7216460480090782320,Normal
blk_7645871824581965585,Normal
blk_-5357474945227393154,Normal
blk_8298860696512198628,Normal
blk_-423516513825826217,Normal
blk_3126713259812234884,Normal
blk_-1494314298096537973,Normal
blk_-5089833462118231661,Normal
blk_-1905213360784545218,Normal
blk_1311990703257425369,Normal
blk_-2498550565162355724,Normal
blk_5060694786427185589,Normal
blk_8562367880489680807,Normal
blk_-7048421952673389857,Normal
blk_-3518215147151466486,Normal
blk_6497123060009861497,Anomaly
blk_1811332943268518608,Normal
blk_3611318385473955317,Normal
blk_-5512980855282554179,Normal
blk_-129668898987334913,Normal
blk_-4132457977295254592,Normal
blk_8429644512465136711,Normal
blk_-1867975826281994751,Normal
blk_-4614190941607600188,Normal
blk_-6768921716862227239,Normal
blk_5788851919259217533,Normal
blk_-5616102715344006485,Normal
blk_-8302306060563127564,Normal
blk_-444383372186501686,Normal
blk_-1605030874048816584,Normal
blk_-7927621665068524272,Normal
blk_9071915779138576986,Normal
blk_4373763839434161925,Normal
blk_2000670370101204289,Normal
blk_1227887292743246627,Normal
blk_-4507697546365850162,Normal
blk_5198046616929340600,Normal
blk_1370983923832115648,Normal
blk_7753350855176321375,Normal
blk_-5812581161212601982,Normal
blk_3322502535772911888,Normal
blk_3313884031794602791,Normal
blk_1497428244691842204,Normal
blk_8634740884129172520,Normal
blk_6364508249399876898,Normal
blk_-7656774747649834853,Normal
blk_-3049909536190038916,Normal
blk_-6017128724233416423,Normal
blk_-7891331746840340649,Normal
blk_-5310726469277804405,Normal
blk_-2061719666801236039,Normal
blk_-5148624151216556405,Normal
blk_2519558613053677007,Normal
blk_9082271086740846771,Normal
blk_-7788641552899061106,Normal
blk_-4691539403353670094,Normal
blk_-8198457359030415422,Normal
blk_2246877927040876771,Normal
blk_-5797122933903780628,Normal
blk_-4991929972711674921,Normal
blk_8868652335115407465,Normal
blk_-8545000912759095202,Normal
blk_-6548349095963476507,Normal
blk_7275934489003506636,Normal
blk_5109050580456786239,Normal
blk_4148266975992081292,Normal
blk_-2470739722069114086,Normal
blk_7536838132080505462,Normal
blk_-5791470053008765402,Normal
blk_3167974888615449726,Normal
blk_-8967128144662971115,Normal
blk_-6115633556214996150,Normal
blk_3587521696182902718,Normal
blk_8021272844070815364,Normal
blk_2636638632690607386,Normal
blk_-399760593362696028,Normal
blk_7758612056753157397,Normal
blk_808913473644342835,Normal
blk_8297288039602730179,Normal
blk_-9058049221965499520,Normal
blk_4724350720839148519,Normal
blk_865658511739857578,Normal
blk_2343901878387524087,Normal
blk_-8059664929887504723,Normal
blk_4330877409228018258,Normal
blk_-4618041612210090264,Normal
blk_-3257627026302734046,Normal
blk_693484463531832138,Normal
blk_-1053682214263246100,Normal
blk_4583637358927318213,Normal
blk_8618395883140321457,Normal
blk_4046825527909306228,Normal
blk_3108294050825894794,Normal
blk_-3752787267588502893,Normal
blk_-2107008999028683333,Normal
blk_3907528793800550301,Normal
blk_-4865812233155064952,Normal
blk_6182135678281034149,Normal
blk_5201526120824663893,Normal
blk_3775668453749942381,Normal
blk_-3131554222431324498,Normal
blk_-2013834151419076306,Normal
blk_633194454364258996,Normal
blk_-4918962046009151873,Normal
blk_348263420554327587,Normal
blk_-6368080607687883191,Anomaly
blk_4984476842292245324,Normal
blk_8878638704934957283,Normal
blk_-8599731671847920909,Anomaly
blk_-1390026401946153889,Normal
blk_-3131223429793769869,Normal
blk_7382472187772084552,Normal
blk_3546604582459271027,Normal
blk_-2119673679882517230,Normal
blk_7721312491229249847,Normal
blk_6490219411748780306,Normal
blk_7464830229756024855,Normal
blk_-636243022495250041,Normal
blk_3672459453737288146,Normal
blk_-9140251227225109476,Normal
blk_-5664401040276498881,Normal
blk_1933850181329172596,Normal
blk_-138568093979237880,Normal
blk_4939097720870304718,Normal
blk_1567529970137581191,Normal
blk_2149674071830272243,Normal
blk_7070829744059275345,Normal
blk_6173348350049731792,Normal
blk_2604898627183055410,Normal
blk_2299776484607852464,Normal
blk_-4427370210377945173,Normal
blk_-5770672909542783951,Normal
blk_-7307111246377601868,Normal
blk_-5973589004014386843,Normal
blk_-3483138214138884423,Normal
blk_570118608083475096,Normal
blk_7729714400576658511,Normal
blk_-1011482868748761910,Normal
blk_3274739922050825994,Normal
blk_737976660501688022,Normal
blk_-7617704358780742781,Normal
blk_4661888047313237695,Normal
blk_3618413330650103614,Normal
blk_-656609121367402747,Normal
blk_-6085148136127812550,Normal
blk_3986124731996673977,Normal
blk_5572836997478205537,Normal
blk_6577328128188282785,Normal
blk_2917538488359820618,Normal
blk_2857355074945833557,Normal
blk_-5159481822711582642,Normal
blk_-3306459281205129295,Normal
blk_3831763261107936331,Normal
blk_-2417257097666596701,Normal
blk_-1865233999264686590,Normal
blk_3363721847495214082,Normal
blk_-8010306942283017456,Normal
blk_-7492251399114045042,Normal
blk_987981787583195357,Normal
blk_-3234677263924537437,Normal
blk_7661137288132925516,Normal
blk_-7292235370348462198,Normal
blk_-2912171865702813212,Normal
blk_867455328661020007,Normal
blk_-748792585250868818,Normal
blk_-1972971834853075466,Normal
blk_6866590812144273060,Normal
blk_6629706662816192850,Normal
blk_-2625049318610003441,Normal
blk_-7022198213525516826,Normal
blk_-5591379205527473704,Normal
blk_2917739067652441235,Normal
blk_4117891124424591122,Normal
blk_481803732862126335,Normal
blk_-3279335084594801452,Normal
blk_-2117092051469612065,Normal
blk_-420187688140030306,Normal
blk_3017393546759543767,Normal
blk_791998792549349314,Normal
blk_-136590243986022988,Normal
blk_-7085411708390888494,Normal
blk_-7441996135537533702,Normal
blk_5711098907797541832,Normal
blk_7242677848503532251,Normal
blk_4799486729529093951,Normal
blk_7221977567169081938,Normal
blk_7488564532442176988,Normal
blk_-7607919887804713954,Normal
blk_-4488922018807123630,Normal
blk_5873066450236960816,Normal
blk_1987879564833035010,Normal
blk_1962591391414821700,Normal
blk_-5298282151992309368,Normal
blk_-240876733651578086,Normal
blk_5530334673399198098,Normal
blk_3725649820151195445,Normal
blk_-1760896971959246950,Normal
blk_558438535990661673,Normal
blk_-8811556620516697980,Normal
blk_8902874290653812711,Anomaly
blk_-8904365899327156007,Normal
blk_-2818971651684483191,Normal
blk_276652258145515499,Normal
blk_-2381013440026895384,Normal
blk_1525958747445023595,Normal
blk_9059213897892511730,Anomaly
blk_-355385236871297024,Normal
blk_-1916092370112705752,Normal
blk_8668271147918681120,Normal
blk_-7890873223543700805,Normal
blk_4971154345890344,Anomaly
blk_-7993613833083642833,Normal
blk_8612762623378306642,Normal
blk_5380593491740074714,Normal
blk_-3531498502266484292,Normal
blk_2017981920628081962,Normal
blk_-4659501174508353543,Normal
blk_-6209239855782903616,Normal
blk_-3942072305748698431,Normal
blk_2996146936433929835,Normal
blk_8416980238974758180,Normal
blk_9019875043310913260,Normal
blk_7672096490051728993,Normal
blk_-9045432037688752572,Normal
blk_-9149324648417915070,Normal
blk_4440980561981296179,Normal
blk_-1542053950866945143,Normal
blk_-5004542109092632670,Normal
blk_4355344108810240671,Normal
blk_-2990853911961145137,Normal
blk_-6290601735914580201,Normal
blk_3884173388911198251,Normal
blk_6372730006031999886,Normal
blk_6711969531331896370,Normal
blk_3125560976454213739,Normal
blk_-1234494352354507097,Normal
blk_-4883772059954310764,Normal
blk_-6539770906472345423,Normal
blk_6750143892100278278,Normal
blk_-2537367147873558597,Normal
blk_-237220831033035733,Normal
blk_90386892032212647,Normal
blk_-7686716528649535861,Normal
blk_-8377181112202103079,Normal
blk_-8954565592003043264,Normal
blk_2828148487212807569,Normal
blk_6669721592506763324,Normal
blk_-6628821545437240185,Normal
blk_-37172259869184981,Normal
blk_-8048785335649217506,Normal
blk_-5375303951496985099,Normal
blk_-2026120076236821580,Normal
blk_670224172117524145,Normal
blk_4792636525877751535,Normal
blk_-8155686370688569983,Normal
blk_-3735361471862590389,Normal
blk_943170717910603776,Normal
blk_-5964337443301864415,Normal
blk_-8149555556891211892,Normal
blk_4693746899046199282,Normal
blk_-1061099087504013290,Normal
blk_-8311086339924576362,Normal
blk_-26942303037708095,Normal
blk_6295980753226225838,Normal
blk_-4328828552214481643,Normal
blk_-8843240989946357115,Normal
blk_-5036039134549453644,Normal
blk_-846462930029191720,Normal
blk_9211607823870317301,Anomaly
blk_-4124620352856915513,Normal
blk_-9071758809018946949,Normal
blk_-5390285221455426073,Normal
blk_7861382844251853275,Normal
blk_-7675470340253280479,Normal
blk_-8751430031300869919,Normal
blk_-6214328317029035726,Normal
blk_8718546775520168882,Normal
blk_4756682433368907871,Normal
blk_-2189481010011329561,Normal
blk_3394569973658158026,Normal
blk_-2566031213048181991,Normal
blk_-7969814085711146924,Normal
blk_-1275191319252353337,Normal
blk_6662261466896665966,Normal
blk_-43149512191604133,Normal
blk_2889914859698516282,Normal
blk_-1977756191994507608,Normal
blk_-7037752896559454678,Normal
blk_833180601621708184,Normal
blk_8844545390473176025,Normal
blk_8184401086745491057,Normal
blk_-4190276705656985992,Normal
blk_-7899488197727730159,Normal
blk_-3010526786213026725,Normal
blk_-6634249095693874370,Normal
blk_2639512661454336192,Normal
blk_646416230379856695,Normal
blk_-4753329079638704120,Normal
blk_7418860504929459690,Normal
blk_7899689477365806085,Normal
blk_-7607017734269346232,Normal
blk_1324709291391680362,Anomaly
blk_4345072982726286451,Normal
blk_-1703347510000429715,Normal
blk_7379224586150735229,Normal
blk_-6331658482807083541,Normal
blk_-2166205027520153013,Normal
blk_-8544864090486454378,Normal
blk_-6623130589025350484,Normal
blk_-224752647040741018,Normal
blk_-713872392891501075,Normal
blk_-785024729265886672,Normal
